Date,Time,Day of Week,Item,Price,Tip,Cost,Server
2024-03-19,21:17,Tuesday,Burger,29.64,6.38,8.36,Alice
2024-03-14,20:10,Thursday,Pizza,32.91,7.48,5.74,Bob
2024-03-02,19:58,Saturday,Steak,41.65,7.04,3.87,Ivy
2024-03-30,13:56,Saturday,Burger,25.11,5.75,14.0,Ivy
2024-03-29,18:53,Friday,Pizza,22.51,4.61,8.18,Jack
2024-03-22,20:36,Friday,Soup,44.81,7.04,10.88,Bob
2024-03-13,14:6,Wednesday,Sandwich,12.49,1.88,7.77,David
2024-03-05,21:39,Tuesday,Sushi,38.69,8.8,4.49,Alice
2024-03-03,21:29,Sunday,Pasta,48.14,7.51,9.09,Grace
2024-03-25,18:4,Monday,Sandwich,31.88,5.79,14.99,Alice
2024-03-14,15:15,Thursday,Tacos,24.21,5.93,3.06,Bob
2024-03-13,21:1,Wednesday,Tacos,36.05,6.81,12.12,Emma
2024-03-12,19:25,Tuesday,Pizza,12.79,2.94,7.49,David
2024-03-28,21:23,Thursday,Soup,27.02,5.54,13.92,David
2024-03-07,12:54,Thursday,Ramen,18.42,4.43,14.97,Alice
2024-03-13,17:39,Wednesday,Tacos,18.34,3.48,7.47,Frank
2024-03-02,16:24,Saturday,Steak,12.78,2.1,9.29,Emma
2024-03-31,18:52,Sunday,Sushi,18.52,3.87,11.36,Bob
2024-03-06,14:26,Wednesday,Salad,50.0,10.16,8.21,Frank
2024-03-09,19:13,Saturday,Sushi,16.68,3.99,5.84,Charlie
2024-03-06,18:6,Wednesday,Ramen,37.01,8.79,11.63,Ivy
2024-03-22,12:55,Friday,Pizza,34.62,5.85,13.81,Ivy
2024-03-16,15:10,Saturday,Soup,45.7,7.6,4.3,Grace
2024-03-18,16:8,Monday,Ramen,12.41,2.93,7.61,Bob
2024-03-30,14:0,Saturday,Sandwich,21.72,3.4,3.54,Jack
2024-03-28,12:15,Thursday,Tacos,42.01,7.93,12.41,Ivy
2024-03-31,13:22,Sunday,Tacos,44.91,10.68,12.04,Alice
2024-03-15,15:26,Friday,Salad,14.63,2.25,7.95,Bob
2024-03-15,20:8,Friday,Burger,29.67,6.17,14.91,Charlie
2024-03-05,11:32,Tuesday,Pasta,26.74,4.13,10.84,Charlie
2024-03-19,18:43,Tuesday,Pizza,41.87,9.27,10.5,Henry
2024-03-04,16:43,Monday,Steak,37.57,6.22,5.32,Grace
2024-03-06,13:32,Wednesday,Tacos,14.75,3.27,8.2,David
2024-03-07,11:59,Thursday,Soup,36.65,6.31,14.32,Henry
2024-03-31,21:44,Sunday,Soup,40.8,9.76,6.26,David
2024-03-08,11:41,Friday,Steak,28.84,4.94,14.95,Alice
2024-03-14,21:3,Thursday,Burger,13.81,3.12,7.85,Alice
2024-03-29,17:42,Friday,Ramen,49.94,12.22,12.97,Henry
2024-03-23,12:40,Saturday,Sandwich,32.24,6.68,8.12,Bob
2024-03-27,19:13,Wednesday,Ramen,44.13,9.54,8.8,David
2024-03-28,21:30,Thursday,Soup,24.32,3.8,11.86,Ivy
2024-03-23,14:30,Saturday,Sushi,20.36,4.61,11.77,Grace
2024-03-25,11:36,Monday,Steak,14.97,2.41,3.4,Henry
2024-03-19,14:6,Tuesday,Ramen,45.29,6.95,3.15,Alice
2024-03-30,14:57,Saturday,Pasta,38.58,6.04,5.59,Frank
2024-03-24,14:27,Sunday,Pizza,47.67,8.76,3.59,Jack
2024-03-01,11:39,Friday,Pizza,14.15,3.48,11.29,Alice
2024-03-03,11:6,Sunday,Sushi,39.32,5.99,5.04,Charlie
2024-03-29,21:13,Friday,Steak,36.28,7.01,14.35,Alice
2024-03-10,11:30,Sunday,Ramen,17.05,4.07,7.79,Henry
2024-03-18,11:56,Monday,Ramen,21.19,3.9,13.13,Charlie
2024-03-16,11:40,Saturday,Ramen,47.66,7.67,5.72,Ivy
2024-03-03,11:16,Sunday,Sandwich,42.61,8.54,5.88,Henry
2024-03-04,11:49,Monday,Pizza,15.68,3.19,10.51,Jack
2024-03-12,19:29,Tuesday,Salad,22.35,4.53,12.17,Charlie
2024-03-12,18:49,Tuesday,Steak,48.05,7.23,6.87,Jack
2024-03-08,19:15,Friday,Sandwich,27.13,5.65,4.6,Henry
2024-03-05,17:35,Tuesday,Sandwich,15.68,2.87,3.74,Ivy
2024-03-21,20:16,Thursday,Sandwich,30.53,4.83,7.4,Emma
2024-03-15,17:57,Friday,Steak,10.91,1.73,7.84,Emma
2024-03-14,19:24,Thursday,Steak,21.77,3.69,8.04,Frank
2024-03-18,16:10,Monday,Ramen,30.04,6.63,12.26,Ivy
2024-03-29,18:1,Friday,Steak,35.66,5.94,9.41,Bob
2024-03-08,12:57,Friday,Steak,24.98,4.09,5.06,Ivy
2024-03-21,11:25,Thursday,Ramen,26.96,6.43,3.4,Charlie
2024-03-29,13:19,Friday,Burger,27.13,4.63,3.92,David
2024-03-03,19:11,Sunday,Sushi,46.46,10.45,13.05,Bob
2024-03-12,13:44,Tuesday,Pizza,21.24,3.38,9.08,Jack
2024-03-01,12:3,Friday,Pizza,12.41,3.07,9.14,Bob
2024-03-18,12:28,Monday,Pasta,14.41,3.47,5.23,Ivy
2024-03-16,19:2,Saturday,Sushi,27.5,5.17,8.45,David
2024-03-18,18:47,Monday,Soup,37.41,7.7,6.12,Charlie
2024-03-31,20:16,Sunday,Tacos,28.15,6.86,7.57,Emma
2024-03-30,11:54,Saturday,Pizza,42.17,8.97,11.13,Bob
2024-03-01,14:34,Friday,Burger,24.97,5.97,4.7,Grace
2024-03-20,12:27,Wednesday,Ramen,36.39,7.35,13.07,Alice
2024-03-18,11:49,Monday,Sushi,29.14,5.2,6.26,Henry
2024-03-22,15:48,Friday,Pizza,13.41,3.2,9.04,Jack
2024-03-20,12:4,Wednesday,Sushi,32.52,5.36,10.49,Bob
2024-03-02,15:6,Saturday,Soup,41.84,9.02,3.39,Jack
2024-03-09,18:49,Saturday,Sandwich,24.28,4.74,12.99,Grace
2024-03-01,21:11,Friday,Soup,45.23,9.71,11.78,Emma
2024-03-17,12:41,Sunday,Burger,33.52,6.3,9.49,Grace
2024-03-30,15:8,Saturday,Sandwich,30.72,5.8,8.9,Bob
2024-03-25,18:27,Monday,Pizza,47.07,9.68,11.92,Bob
2024-03-28,19:55,Thursday,Pasta,25.77,4.56,5.82,Emma
2024-03-04,11:36,Monday,Tacos,28.16,6.01,7.18,Henry
2024-03-24,21:22,Sunday,Pizza,19.67,4.71,3.21,Bob
2024-03-31,20:57,Sunday,Ramen,48.96,9.04,5.44,Alice
2024-03-21,12:28,Thursday,Soup,37.82,7.91,7.66,Jack
2024-03-24,18:8,Sunday,Burger,41.06,9.23,8.81,Alice
2024-03-04,12:57,Monday,Pizza,13.33,2.37,6.26,Henry
2024-03-07,14:49,Thursday,Pizza,46.64,7.6,13.96,David
2024-03-07,19:22,Thursday,Tacos,12.68,2.48,9.1,Grace
2024-03-30,13:19,Saturday,Pizza,12.66,3.1,3.64,Alice
2024-03-13,11:44,Wednesday,Salad,10.75,1.73,3.67,Henry
2024-03-20,20:36,Wednesday,Sandwich,21.33,3.86,6.78,Henry
2024-03-24,18:5,Sunday,Steak,30.7,7.48,3.73,Henry
2024-03-23,14:52,Saturday,Tacos,21.26,3.86,8.01,Grace
2024-03-08,21:43,Friday,Sushi,18.84,3.72,7.25,Alice
2024-03-12,13:42,Tuesday,Soup,15.91,2.59,7.51,Alice
2024-03-07,11:40,Thursday,Burger,33.47,7.44,10.31,David
2024-03-14,11:44,Thursday,Tacos,31.01,7.61,8.88,Alice
2024-03-19,12:8,Tuesday,Tacos,38.24,6.01,8.07,Emma
2024-03-05,18:26,Tuesday,Soup,10.41,2.3,3.99,David
2024-03-01,15:34,Friday,Salad,10.88,2.2,7.97,Grace
2024-03-29,11:33,Friday,Sushi,17.06,3.27,8.09,Frank
2024-03-26,19:23,Tuesday,Pizza,14.99,3.5,8.16,Alice
2024-03-17,12:43,Sunday,Burger,46.22,9.71,3.99,Charlie
2024-03-05,17:39,Tuesday,Steak,42.38,6.88,13.78,David
2024-03-15,14:30,Friday,Tacos,15.92,3.13,3.06,Frank
2024-03-11,14:26,Monday,Soup,49.28,9.97,11.82,Henry
2024-03-24,11:8,Sunday,Tacos,16.15,3.41,11.41,Henry
2024-03-20,12:37,Wednesday,Pasta,16.39,3.06,7.86,Henry
2024-03-12,15:23,Tuesday,Salad,46.92,10.01,14.63,Charlie
2024-03-18,18:54,Monday,Tacos,31.71,6.84,8.9,Bob
2024-03-14,18:9,Thursday,Ramen,36.19,8.79,6.16,Jack
2024-03-04,21:33,Monday,Pizza,23.93,5.83,11.62,Grace
2024-03-18,19:45,Monday,Tacos,20.28,3.32,6.72,Ivy
2024-03-24,11:55,Sunday,Sandwich,22.97,4.86,8.53,Grace
2024-03-08,12:22,Friday,Pasta,20.04,3.49,10.43,Bob
2024-03-24,16:8,Sunday,Sushi,43.11,6.79,4.13,Henry
2024-03-15,17:37,Friday,Ramen,15.25,3.75,13.33,Ivy
2024-03-04,19:18,Monday,Soup,48.49,11.33,8.87,Bob
2024-03-06,16:13,Wednesday,Ramen,20.94,5.09,3.35,Jack
2024-03-28,11:9,Thursday,Tacos,47.62,9.08,9.26,Bob
2024-03-13,14:2,Wednesday,Burger,41.9,10.3,3.09,Jack
2024-03-16,12:18,Saturday,Sushi,31.99,5.9,11.17,Bob
2024-03-01,16:19,Friday,Ramen,22.81,3.7,11.14,Ivy
2024-03-11,18:25,Monday,Pizza,25.77,5.04,13.27,Henry
2024-03-12,21:28,Tuesday,Soup,46.07,7.75,7.6,Ivy
2024-03-17,17:50,Sunday,Salad,35.32,8.51,9.57,Emma
2024-03-14,17:57,Thursday,Tacos,38.59,7.92,14.2,Bob
2024-03-26,12:29,Tuesday,Sandwich,14.41,3.46,13.29,Emma
2024-03-01,12:15,Friday,Soup,32.4,6.68,11.79,Emma
2024-03-22,13:33,Friday,Burger,36.43,6.9,9.89,Frank
2024-03-30,19:0,Saturday,Burger,16.88,2.82,7.66,Bob
2024-03-27,15:56,Wednesday,Burger,19.19,4.54,6.14,Grace
2024-03-27,17:48,Wednesday,Tacos,17.96,3.0,10.47,Alice
2024-03-21,15:22,Thursday,Ramen,34.99,5.54,12.15,Frank
2024-03-31,14:34,Sunday,Sushi,11.93,2.11,14.13,David
2024-03-06,15:29,Wednesday,Pasta,42.1,6.61,13.44,Jack
2024-03-12,19:34,Tuesday,Salad,42.81,10.37,11.58,Alice
2024-03-21,20:58,Thursday,Steak,32.69,7.98,7.91,Emma
2024-03-31,21:24,Sunday,Sushi,13.38,2.97,3.24,Bob
2024-03-20,17:58,Wednesday,Pasta,23.89,5.35,10.05,Jack
2024-03-29,11:56,Friday,Steak,18.84,3.35,11.07,Bob
2024-03-12,12:6,Tuesday,Sandwich,28.71,5.7,6.75,Henry
2024-03-10,17:6,Sunday,Burger,26.18,4.23,4.01,Henry
2024-03-30,11:53,Saturday,Pizza,40.51,9.85,14.61,Grace
2024-03-18,15:21,Monday,Steak,34.5,5.4,11.52,Ivy
2024-03-31,12:51,Sunday,Tacos,46.54,9.25,9.68,Alice
2024-03-09,17:4,Saturday,Steak,16.33,3.33,8.99,Frank
2024-03-29,17:1,Friday,Ramen,23.35,4.07,5.71,Henry
2024-03-25,17:40,Monday,Sandwich,42.91,8.75,9.69,Jack
2024-03-30,19:30,Saturday,Salad,32.63,7.58,7.64,Emma
2024-03-09,21:28,Saturday,Steak,26.83,5.59,4.78,David
2024-03-29,20:30,Friday,Burger,48.94,11.04,12.9,Alice
2024-03-28,11:33,Thursday,Steak,16.33,3.84,3.38,Emma
2024-03-19,18:24,Tuesday,Ramen,27.26,4.82,13.85,Charlie
2024-03-08,19:37,Friday,Tacos,34.05,5.29,4.87,Emma
2024-03-30,21:34,Saturday,Burger,29.3,6.11,6.14,Grace
2024-03-22,14:5,Friday,Sushi,33.72,6.48,7.3,Henry
2024-03-10,19:48,Sunday,Burger,19.91,4.24,6.43,Henry
2024-03-01,18:45,Friday,Burger,17.36,3.77,7.71,Bob
2024-03-10,20:8,Sunday,Sushi,28.85,5.34,13.56,Ivy
2024-03-24,17:56,Sunday,Pasta,25.9,5.93,9.37,Bob
2024-03-10,20:52,Sunday,Pizza,46.57,10.64,10.94,Alice
2024-03-21,19:11,Thursday,Soup,46.79,7.93,5.32,Bob
2024-03-26,21:16,Tuesday,Pizza,45.03,8.03,13.37,Charlie
2024-03-10,19:44,Sunday,Sushi,27.03,4.13,14.04,Alice
2024-03-22,21:3,Friday,Sushi,32.18,5.45,4.99,Charlie
2024-03-18,17:35,Monday,Sushi,28.26,5.29,5.77,Jack
2024-03-11,16:37,Monday,Soup,15.74,2.41,12.16,Henry
2024-03-18,15:58,Monday,Tacos,48.99,8.67,6.53,David
2024-03-09,14:1,Saturday,Pizza,29.81,5.57,8.44,Ivy
2024-03-27,14:59,Wednesday,Sandwich,14.99,3.6,12.69,Charlie
2024-03-31,15:28,Sunday,Sushi,34.6,6.06,9.14,Grace
2024-03-18,14:20,Monday,Sushi,39.56,7.88,11.35,Ivy
2024-03-31,20:9,Sunday,Sushi,25.34,5.19,13.59,Grace
2024-03-08,14:47,Friday,Pizza,28.43,5.03,12.93,Henry
2024-03-11,17:44,Monday,Ramen,49.77,10.49,4.4,Alice
2024-03-04,18:16,Monday,Soup,46.34,9.87,5.72,Frank
2024-03-11,14:40,Monday,Soup,17.98,4.03,8.36,Emma
2024-03-03,20:9,Sunday,Steak,31.08,7.44,9.39,Alice
2024-03-28,20:59,Thursday,Pizza,29.11,5.94,13.2,Ivy
2024-03-09,15:0,Saturday,Tacos,26.27,6.15,13.62,Jack
2024-03-08,11:0,Friday,Pizza,43.71,8.88,14.53,Henry
2024-03-07,14:14,Thursday,Pizza,41.36,7.59,5.65,Henry
2024-03-27,16:48,Wednesday,Sushi,11.52,2.67,4.82,Jack
2024-03-23,12:17,Saturday,Burger,16.84,2.98,4.56,David
2024-03-30,12:26,Saturday,Salad,47.39,7.5,14.12,Ivy
2024-03-27,18:45,Wednesday,Steak,17.79,3.69,8.76,David
2024-03-28,21:42,Thursday,Salad,29.05,7.24,5.59,Charlie
2024-03-05,16:32,Tuesday,Ramen,36.28,6.1,4.46,David
2024-03-08,13:53,Friday,Pizza,45.25,7.33,3.58,Ivy
2024-03-05,14:42,Tuesday,Ramen,41.81,6.93,5.07,Henry
2024-03-25,11:41,Monday,Tacos,42.15,10.51,6.17,Ivy
2024-03-08,17:16,Friday,Pasta,31.89,7.26,12.0,Charlie
2024-03-04,16:32,Monday,Salad,48.02,7.42,14.85,Ivy
2024-03-01,11:56,Friday,Tacos,48.26,8.35,6.72,Grace
2024-03-13,20:7,Wednesday,Pasta,38.42,7.94,11.4,Grace
2024-03-04,21:58,Monday,Tacos,32.76,7.95,11.92,Emma
2024-03-25,21:37,Monday,Burger,29.54,6.33,10.71,David
2024-03-24,19:29,Sunday,Soup,23.37,3.82,4.84,Alice
2024-03-18,14:28,Monday,Ramen,46.96,11.32,8.16,Frank
2024-03-28,11:59,Thursday,Sandwich,15.0,2.38,7.98,Frank
2024-03-22,11:13,Friday,Sushi,12.03,2.55,10.66,David
2024-03-24,17:32,Sunday,Soup,14.4,2.34,11.17,David
2024-03-30,16:36,Saturday,Sandwich,20.87,4.28,8.21,Emma
2024-03-25,21:1,Monday,Steak,20.92,3.32,8.89,Ivy
2024-03-14,12:25,Thursday,Tacos,12.88,2.26,5.71,Alice
2024-03-06,15:4,Wednesday,Sandwich,34.42,7.88,11.85,Jack
2024-03-22,12:36,Friday,Pizza,46.01,10.18,4.32,Emma
2024-03-28,14:10,Thursday,Pizza,13.87,2.16,8.21,Charlie
2024-03-21,13:47,Thursday,Sushi,21.47,4.91,13.42,Emma
2024-03-14,20:7,Thursday,Sandwich,24.4,4.78,6.31,Bob
2024-03-09,14:43,Saturday,Ramen,32.34,5.94,13.14,Alice
2024-03-07,12:47,Thursday,Ramen,46.06,11.5,5.77,Charlie
2024-03-31,17:34,Sunday,Tacos,41.6,6.56,6.76,Bob
2024-03-15,16:53,Friday,Sushi,44.42,10.77,11.17,Frank
2024-03-01,17:44,Friday,Burger,45.63,10.69,8.84,Grace
2024-03-06,14:13,Wednesday,Tacos,34.13,6.71,7.14,Henry
2024-03-25,13:53,Monday,Ramen,38.23,9.55,10.29,Frank
2024-03-04,16:20,Monday,Tacos,35.5,8.87,12.41,David
2024-03-28,16:27,Thursday,Tacos,36.74,8.49,14.91,Jack
2024-03-05,12:36,Tuesday,Tacos,36.32,7.8,5.19,Emma
2024-03-02,16:16,Saturday,Pasta,25.06,3.92,10.88,Henry
2024-03-12,15:52,Tuesday,Soup,33.22,5.44,14.59,Frank
2024-03-08,14:39,Friday,Pizza,28.06,5.89,11.31,Grace
2024-03-08,11:43,Friday,Ramen,49.65,9.61,13.84,Frank
2024-03-23,13:29,Saturday,Pizza,45.6,8.33,5.85,Charlie
2024-03-10,14:50,Sunday,Burger,21.23,4.78,11.0,Ivy
2024-03-05,14:24,Tuesday,Burger,25.79,5.87,4.48,Frank
2024-03-10,20:38,Sunday,Tacos,19.0,3.16,5.8,Emma
2024-03-15,13:34,Friday,Tacos,40.04,9.16,5.1,David
2024-03-28,11:56,Thursday,Burger,28.71,5.66,3.72,Bob
2024-03-25,16:15,Monday,Ramen,41.3,7.23,7.91,Alice
2024-03-30,14:54,Saturday,Burger,12.51,2.83,8.02,Henry
2024-03-27,14:15,Wednesday,Ramen,19.58,3.57,8.96,Emma
2024-03-07,12:34,Thursday,Ramen,37.42,6.32,4.79,Frank
2024-03-07,12:12,Thursday,Pizza,10.18,1.79,6.2,Ivy
2024-03-28,14:1,Thursday,Ramen,13.9,2.11,9.58,David
2024-03-03,11:38,Sunday,Burger,36.48,6.85,5.02,Emma
2024-03-30,11:56,Saturday,Pizza,34.17,7.5,10.67,David
2024-03-01,20:19,Friday,Ramen,42.48,6.59,6.13,Emma
2024-03-23,16:22,Saturday,Salad,22.63,5.09,3.47,David
2024-03-10,20:33,Sunday,Pasta,42.86,9.08,9.33,Henry
2024-03-24,14:10,Sunday,Steak,19.55,4.3,12.77,Ivy
2024-03-23,14:33,Saturday,Soup,42.38,10.11,9.58,Emma
2024-03-02,15:37,Saturday,Pasta,24.13,4.8,10.94,Jack
2024-03-25,15:46,Monday,Tacos,31.84,5.65,9.15,David
2024-03-26,21:32,Tuesday,Ramen,44.84,10.51,6.92,Alice
2024-03-10,18:8,Sunday,Burger,47.24,8.84,6.11,Ivy
2024-03-27,13:50,Wednesday,Soup,33.6,6.74,3.34,Henry
2024-03-13,21:19,Wednesday,Ramen,27.17,5.7,7.69,Alice
2024-03-29,12:41,Friday,Pizza,37.34,6.59,7.69,Grace
2024-03-13,20:4,Wednesday,Sandwich,41.37,8.08,11.35,Henry
2024-03-01,20:30,Friday,Steak,15.5,2.68,6.23,Bob
2024-03-02,13:29,Saturday,Pasta,15.86,2.68,7.83,Emma
2024-03-30,21:19,Saturday,Salad,20.74,4.79,7.36,Jack
2024-03-03,12:58,Sunday,Soup,32.87,7.14,14.73,Henry
2024-03-10,15:0,Sunday,Pizza,33.13,7.8,11.0,Charlie
2024-03-24,20:4,Sunday,Tacos,17.61,3.09,9.18,Ivy
2024-03-18,20:8,Monday,Pasta,42.25,9.4,6.17,Bob
2024-03-26,15:44,Tuesday,Pasta,24.84,4.7,11.05,Emma
2024-03-19,21:47,Tuesday,Soup,28.99,6.21,5.38,Henry
2024-03-06,11:7,Wednesday,Sushi,47.49,8.68,7.67,Charlie
2024-03-31,21:41,Sunday,Burger,37.69,7.82,6.66,Emma
2024-03-12,16:15,Tuesday,Sushi,35.34,7.52,7.16,Charlie
2024-03-16,13:54,Saturday,Sushi,32.07,6.91,5.24,Emma
2024-03-18,13:17,Monday,Pizza,46.47,7.0,10.64,Bob
2024-03-07,21:27,Thursday,Steak,16.8,2.58,4.48,Charlie
2024-03-18,18:48,Monday,Sushi,10.13,2.14,5.32,Ivy
2024-03-14,11:38,Thursday,Pizza,16.99,2.99,11.43,Bob
2024-03-25,20:34,Monday,Pizza,35.47,6.0,3.35,Henry
2024-03-19,13:49,Tuesday,Pasta,13.95,2.54,9.33,Henry
2024-03-06,21:31,Wednesday,Pizza,11.89,2.95,3.7,Emma
2024-03-06,12:12,Wednesday,Soup,47.2,7.67,13.75,Jack
2024-03-09,15:51,Saturday,Tacos,18.58,3.58,12.71,Alice
2024-03-25,20:41,Monday,Tacos,28.72,6.97,6.84,Emma
2024-03-11,15:33,Monday,Tacos,29.54,7.22,8.74,Jack
2024-03-21,11:1,Thursday,Tacos,49.81,12.31,8.23,Bob
2024-03-26,12:7,Tuesday,Ramen,41.2,9.83,11.03,Ivy
2024-03-31,18:9,Sunday,Sandwich,40.62,9.1,10.67,Emma
2024-03-16,21:44,Saturday,Ramen,18.11,4.1,11.48,Alice
2024-03-15,13:57,Friday,Tacos,10.66,1.61,14.85,Ivy
2024-03-12,17:42,Tuesday,Pizza,35.02,6.94,13.74,Frank
2024-03-04,17:53,Monday,Ramen,45.7,10.64,4.58,Alice
2024-03-03,13:57,Sunday,Ramen,38.48,7.37,3.88,Emma
2024-03-08,12:25,Friday,Pizza,10.38,1.87,7.09,Henry
2024-03-25,20:25,Monday,Burger,32.41,6.1,14.64,Ivy
2024-03-03,21:4,Sunday,Sandwich,34.32,6.05,3.29,Grace
2024-03-20,14:20,Wednesday,Salad,30.89,6.36,8.54,Grace
2024-03-27,15:47,Wednesday,Steak,19.21,3.24,8.85,David
2024-03-23,13:44,Saturday,Ramen,49.75,11.78,13.42,Alice
2024-03-09,12:37,Saturday,Steak,30.28,6.43,8.74,Charlie
2024-03-29,21:9,Friday,Sushi,19.92,3.92,7.5,Henry
2024-03-24,11:31,Sunday,Sushi,46.18,10.55,7.57,Charlie
2024-03-11,16:27,Monday,Pasta,38.99,6.72,11.24,Jack
2024-03-27,11:5,Wednesday,Pasta,21.61,4.49,6.49,David
2024-03-18,17:24,Monday,Pizza,20.84,4.63,13.13,Emma
2024-03-17,11:36,Sunday,Ramen,26.15,6.09,5.56,Frank
2024-03-17,12:34,Sunday,Burger,14.44,2.48,4.18,David
2024-03-22,20:15,Friday,Ramen,24.9,4.01,10.94,Jack
2024-03-21,18:29,Thursday,Soup,15.82,3.09,12.51,Frank
2024-03-13,14:40,Wednesday,Salad,12.1,2.83,8.28,Jack
2024-03-30,11:59,Saturday,Ramen,45.14,7.54,7.75,Alice
2024-03-31,18:22,Sunday,Pizza,47.02,11.32,3.44,Emma
2024-03-11,16:37,Monday,Pasta,48.15,9.57,3.54,Frank
2024-03-28,17:26,Thursday,Salad,44.85,9.79,3.7,Ivy
2024-03-09,16:24,Saturday,Soup,30.73,4.68,7.83,Emma
2024-03-03,16:36,Sunday,Soup,47.12,8.19,14.06,David
2024-03-04,12:41,Monday,Soup,10.68,1.95,8.34,David
2024-03-20,11:8,Wednesday,Tacos,20.38,3.5,9.77,Charlie
2024-03-31,14:25,Sunday,Pasta,36.25,6.42,14.02,Bob
2024-03-21,12:26,Thursday,Sandwich,17.54,3.06,13.96,Ivy
2024-03-31,20:25,Sunday,Pasta,35.06,6.61,12.18,Bob
2024-03-23,21:39,Saturday,Soup,30.32,7.28,13.48,David
2024-03-15,11:27,Friday,Steak,10.61,1.88,11.39,Grace
2024-03-12,20:36,Tuesday,Pizza,17.47,4.33,5.2,Henry
2024-03-09,17:34,Saturday,Tacos,49.97,12.04,12.19,Frank
2024-03-03,12:22,Sunday,Pizza,43.97,8.46,8.25,Charlie
2024-03-13,17:22,Wednesday,Ramen,34.23,5.72,10.92,Alice
2024-03-24,19:17,Sunday,Sandwich,49.46,8.89,3.49,Bob
2024-03-26,19:7,Tuesday,Soup,46.81,10.94,11.39,Bob
2024-03-20,13:42,Wednesday,Salad,30.28,6.48,8.64,Emma
2024-03-27,17:0,Wednesday,Sushi,46.48,8.48,14.53,Charlie
2024-03-27,16:2,Wednesday,Sandwich,17.15,4.29,5.26,Grace
2024-03-22,19:49,Friday,Soup,26.11,6.51,8.63,David
2024-03-09,18:18,Saturday,Pasta,17.47,3.48,9.24,Grace
2024-03-19,16:22,Tuesday,Burger,42.89,7.36,4.07,Bob
2024-03-02,15:4,Saturday,Burger,21.53,3.29,5.83,Grace
2024-03-18,13:57,Monday,Sushi,47.71,8.04,7.04,Alice
2024-03-12,18:24,Tuesday,Pasta,34.75,5.43,3.78,Frank
2024-03-03,12:17,Sunday,Sandwich,38.54,8.83,7.84,Charlie
2024-03-30,20:37,Saturday,Salad,34.25,5.86,13.49,Bob
2024-03-29,19:22,Friday,Steak,17.79,4.11,13.5,Bob
2024-03-10,15:44,Sunday,Pasta,25.08,5.41,6.91,Emma
2024-03-22,15:13,Friday,Steak,28.61,5.68,14.09,David
2024-03-17,20:22,Sunday,Ramen,47.11,7.91,4.37,Ivy
2024-03-11,14:12,Monday,Steak,15.05,3.38,14.36,Grace
2024-03-17,20:23,Sunday,Salad,44.78,7.84,10.97,Ivy
2024-03-11,18:13,Monday,Burger,14.11,2.65,3.0,Ivy
2024-03-18,20:25,Monday,Burger,25.28,4.31,3.3,Henry
2024-03-10,19:59,Sunday,Pasta,22.43,3.53,11.89,Charlie
2024-03-25,11:55,Monday,Ramen,28.19,6.74,7.28,Charlie
2024-03-25,14:49,Monday,Ramen,47.82,9.14,3.96,Emma
2024-03-23,11:14,Saturday,Tacos,27.18,6.09,13.78,Grace
2024-03-01,14:57,Friday,Pasta,42.03,7.2,14.8,Henry
2024-03-03,13:27,Sunday,Burger,38.83,8.66,8.42,Bob
2024-03-22,21:43,Friday,Steak,27.21,4.13,8.46,Henry
2024-03-26,12:2,Tuesday,Sandwich,19.18,4.47,6.64,Henry
2024-03-22,13:6,Friday,Ramen,45.01,9.25,3.72,Emma
2024-03-27,11:14,Wednesday,Steak,30.25,4.88,6.89,Frank
2024-03-31,18:46,Sunday,Ramen,18.0,4.39,6.33,Ivy
2024-03-14,14:27,Thursday,Tacos,19.75,3.84,8.63,Bob
2024-03-30,13:15,Saturday,Pasta,33.23,7.72,9.16,Charlie
2024-03-13,16:40,Wednesday,Pasta,28.68,5.4,6.76,Grace
2024-03-04,21:18,Monday,Salad,13.4,2.39,4.25,Henry
2024-03-27,16:51,Wednesday,Sandwich,49.6,11.85,3.34,Frank
2024-03-17,16:36,Sunday,Sandwich,10.18,2.49,11.52,David
2024-03-28,13:11,Thursday,Pizza,13.43,3.06,5.12,Bob
2024-03-26,16:44,Tuesday,Pizza,23.96,4.38,9.14,Frank
2024-03-11,14:48,Monday,Pizza,42.78,7.67,7.4,Ivy
2024-03-14,20:18,Thursday,Pizza,21.08,4.45,3.55,Alice
2024-03-23,20:23,Saturday,Salad,35.57,8.36,4.2,Charlie
2024-03-15,21:12,Friday,Burger,16.46,2.63,10.08,Jack
2024-03-29,21:52,Friday,Soup,42.28,6.67,5.18,Charlie
2024-03-12,14:6,Tuesday,Salad,13.55,2.51,9.33,Jack
2024-03-23,16:48,Saturday,Burger,13.34,3.17,13.6,Grace
2024-03-25,15:20,Monday,Salad,20.88,3.4,5.81,Bob
2024-03-29,18:13,Friday,Pasta,44.61,9.13,10.85,Charlie
2024-03-16,15:27,Saturday,Pizza,40.64,6.55,13.87,Alice
2024-03-23,14:59,Saturday,Soup,36.73,5.59,7.72,Alice
2024-03-29,11:57,Friday,Burger,21.88,3.57,5.74,Grace
2024-03-09,18:30,Saturday,Ramen,27.6,5.9,12.39,David
2024-03-03,19:10,Sunday,Sushi,21.71,4.8,8.15,Ivy
2024-03-01,16:48,Friday,Pizza,20.63,4.37,9.81,Emma
2024-03-31,12:24,Sunday,Burger,32.18,5.87,5.35,Alice
2024-03-24,21:20,Sunday,Pizza,35.45,6.56,5.2,Frank
